year,state,homelessness,number,region,state_new
2016,NY,Sheltered SH Homeless Individuals,163.0,northeast,State
2016,OH,Sheltered SH Homeless Individuals,89.0,midwest,State
2016,OK,Sheltered SH Homeless Individuals,24.0,southwest,State
2016,OR,Sheltered SH Homeless Individuals,8.0,west,State
2016,PA,Sheltered SH Homeless Individuals,191.0,northeast,State
2016,PR,Sheltered SH Homeless Individuals,57.0,northeast,Territory
2016,RI,Sheltered SH Homeless Individuals,0.0,northeast,State
2016,SC,Sheltered SH Homeless Individuals,12.0,southeast,State
2016,SD,Sheltered SH Homeless Individuals,0.0,midwest,State
2016,TN,Sheltered SH Homeless Individuals,7.0,southeast,State
2016,TX,Sheltered SH Homeless Individuals,97.0,southwest,State
2016,UT,Sheltered SH Homeless Individuals,0.0,west,State
2016,VA,Sheltered SH Homeless Individuals,43.0,southeast,State
2016,VI,Sheltered SH Homeless Individuals,0.0,northeast,Territory
2016,VT,Sheltered SH Homeless Individuals,4.0,northeast,State
2016,WA,Sheltered SH Homeless Individuals,42.0,west,State
2016,WI,Sheltered SH Homeless Individuals,64.0,midwest,State
2016,WV,Sheltered SH Homeless Individuals,11.0,southeast,State
2016,WY,Sheltered SH Homeless Individuals,0.0,west,State
2016,Total,Sheltered SH Homeless Individuals,1686.0,Total,
2016,AK,Sheltered Total Homeless Individuals,1089.0,west,State
2016,MO,Chronically Homeless,1136.0,midwest,State
2016,AL,Sheltered Total Homeless Individuals,2017.0,southeast,State
2016,AR,Sheltered Total Homeless Individuals,1140.0,southeast,State
2016,AZ,Sheltered Total Homeless Individuals,3564.0,southwest,State
2016,CA,Sheltered Total Homeless Individuals,23720.0,west,State
2016,CO,Sheltered Total Homeless Individuals,4352.0,west,State
2016,CT,Sheltered Total Homeless Individuals,1903.0,northeast,State
2016,DC,Sheltered Total Homeless Individuals,3365.0,southeast,State
2016,DE,Sheltered Total Homeless Individuals,702.0,southeast,State
2016,FL,Sheltered Total Homeless Individuals,11641.0,southeast,State
2016,GA,Sheltered Total Homeless Individuals,4785.0,southeast,State
2016,GU,Sheltered Total Homeless Individuals,18.0,west,Territory
2016,HI,Sheltered Total Homeless Individuals,1282.0,west,State
2016,IA,Sheltered Total Homeless Individuals,1400.0,midwest,State
2016,ID,Sheltered Total Homeless Individuals,886.0,west,State
2016,IL,Sheltered Total Homeless Individuals,5226.0,midwest,State
2016,IN,Sheltered Total Homeless Individuals,3158.0,midwest,State
2016,KS,Sheltered Total Homeless Individuals,956.0,midwest,State
2016,KY,Sheltered Total Homeless Individuals,2400.0,southeast,State
2016,LA,Sheltered Total Homeless Individuals,2069.0,southeast,State
2016,MA,Sheltered Total Homeless Individuals,5690.0,northeast,State
2016,MD,Sheltered Total Homeless Individuals,3751.0,southeast,State
2016,ME,Sheltered Total Homeless Individuals,1215.0,northeast,State
2016,MI,Sheltered Total Homeless Individuals,4973.0,midwest,State
2016,MN,Sheltered Total Homeless Individuals,2902.0,midwest,State
2016,MO,Sheltered Total Homeless Individuals,2830.0,midwest,State
2016,MS,Sheltered Total Homeless Individuals,556.0,southeast,State
2016,MT,Sheltered Total Homeless Individuals,443.0,west,State
2016,NC,Sheltered Total Homeless Individuals,4682.0,southeast,State
2016,ND,Sheltered Total Homeless Individuals,509.0,midwest,State
2016,NE,Sheltered Total Homeless Individuals,1779.0,midwest,State
2016,NH,Sheltered Total Homeless Individuals,695.0,northeast,State
2016,NJ,Sheltered Total Homeless Individuals,4187.0,northeast,State
2016,NM,Sheltered Total Homeless Individuals,1127.0,southwest,State
2016,NV,Sheltered Total Homeless Individuals,2937.0,west,State
2016,NY,Sheltered Total Homeless Individuals,31793.0,northeast,State
2016,OH,Sheltered Total Homeless Individuals,5890.0,midwest,State
2016,OK,Sheltered Total Homeless Individuals,2120.0,southwest,State
2016,OR,Sheltered Total Homeless Individuals,3658.0,west,State
2016,PA,Sheltered Total Homeless Individuals,7080.0,northeast,State
2016,PR,Sheltered Total Homeless Individuals,899.0,northeast,Territory
2016,RI,Sheltered Total Homeless Individuals,822.0,northeast,State
2016,SC,Sheltered Total Homeless Individuals,2340.0,southeast,State
2016,SD,Sheltered Total Homeless Individuals,446.0,midwest,State
2016,TN,Sheltered Total Homeless Individuals,4202.0,southeast,State
2016,TX,Sheltered Total Homeless Individuals,9315.0,southwest,State
2016,UT,Sheltered Total Homeless Individuals,1612.0,west,State
2016,VA,Sheltered Total Homeless Individuals,3245.0,southeast,State
2016,VI,Sheltered Total Homeless Individuals,56.0,northeast,Territory
2016,VT,Sheltered Total Homeless Individuals,516.0,northeast,State
2016,WA,Sheltered Total Homeless Individuals,6389.0,west,State
2016,WI,Sheltered Total Homeless Individuals,2495.0,midwest,State
2016,WV,Sheltered Total Homeless Individuals,904.0,southeast,State
2016,WY,Sheltered Total Homeless Individuals,277.0,west,State
2016,Total,Sheltered Total Homeless Individuals,198008.0,Total,
2016,AK,Unsheltered Homeless Individuals,438.0,west,State
2016,AL,Unsheltered Homeless Individuals,1002.0,southeast,State
2016,AR,Unsheltered Homeless Individuals,698.0,southeast,State
2016,AZ,Unsheltered Homeless Individuals,3095.0,southwest,State
2016,CA,Unsheltered Homeless Individuals,73940.0,west,State
2016,CO,Unsheltered Homeless Individuals,2098.0,west,State
2016,CT,Unsheltered Homeless Individuals,667.0,northeast,State
2016,DC,Unsheltered Homeless Individuals,318.0,southeast,State
2016,DE,Unsheltered Homeless Individuals,51.0,southeast,State
2016,FL,Unsheltered Homeless Individuals,12560.0,southeast,State
2016,GA,Unsheltered Homeless Individuals,4480.0,southeast,State
2016,GU,Unsheltered Homeless Individuals,209.0,west,Territory
2016,HI,Unsheltered Homeless Individuals,3308.0,west,State
2016,IA,Unsheltered Homeless Individuals,143.0,midwest,State
2016,ID,Unsheltered Homeless Individuals,398.0,west,State
2016,IL,Unsheltered Homeless Individuals,1760.0,midwest,State
2016,IN,Unsheltered Homeless Individuals,666.0,midwest,State
2016,KS,Unsheltered Homeless Individuals,272.0,midwest,State
2016,KY,Unsheltered Homeless Individuals,549.0,southeast,State
2016,LA,Unsheltered Homeless Individuals,1107.0,southeast,State
2016,MA,Unsheltered Homeless Individuals,744.0,northeast,State
2016,MD,Unsheltered Homeless Individuals,1232.0,southeast,State
2016,ME,Unsheltered Homeless Individuals,106.0,northeast,State
2016,MI,Unsheltered Homeless Individuals,830.0,midwest,State
2016,MN,Unsheltered Homeless Individuals,767.0,midwest,State
2016,MO,Unsheltered Homeless Individuals,980.0,midwest,State
2016,MS,Unsheltered Homeless Individuals,743.0,southeast,State
2016,MT,Unsheltered Homeless Individuals,401.0,west,State
2016,NC,Unsheltered Homeless Individuals,1714.0,southeast,State
2016,ND,Unsheltered Homeless Individuals,153.0,midwest,State
2016,NE,Unsheltered Homeless Individuals,101.0,midwest,State
2016,NH,Unsheltered Homeless Individuals,132.0,northeast,State
2016,NJ,Unsheltered Homeless Individuals,1353.0,northeast,State
2016,NM,Unsheltered Homeless Individuals,429.0,southwest,State
2016,NV,Unsheltered Homeless Individuals,3916.0,west,State
2016,NY,Unsheltered Homeless Individuals,3522.0,northeast,State
2016,OH,Unsheltered Homeless Individuals,1056.0,midwest,State
2016,OK,Unsheltered Homeless Individuals,877.0,southwest,State
2016,OR,Unsheltered Homeless Individuals,5721.0,west,State
2016,PA,Unsheltered Homeless Individuals,1519.0,northeast,State
2016,PR,Unsheltered Homeless Individuals,2900.0,northeast,Territory
2016,RI,Unsheltered Homeless Individuals,37.0,northeast,State
2016,SC,Unsheltered Homeless Individuals,1418.0,southeast,State
2016,SD,Unsheltered Homeless Individuals,102.0,midwest,State
2016,TN,Unsheltered Homeless Individuals,2450.0,southeast,State
2016,TX,Unsheltered Homeless Individuals,6644.0,southwest,State
2016,UT,Unsheltered Homeless Individuals,216.0,west,State
2016,VA,Unsheltered Homeless Individuals,714.0,southeast,State
2016,VI,Unsheltered Homeless Individuals,252.0,northeast,Territory
2016,VT,Unsheltered Homeless Individuals,139.0,northeast,State
2016,WA,Unsheltered Homeless Individuals,7511.0,west,State
2016,WI,Unsheltered Homeless Individuals,391.0,midwest,State
2016,WV,Unsheltered Homeless Individuals,135.0,southeast,State
2016,WY,Unsheltered Homeless Individuals,240.0,west,State
2016,Total,Unsheltered Homeless Individuals,157204.0,Total,
2016,AK,Homeless People in Families,413.0,west,State
2016,AL,Homeless People in Families,1092.0,southeast,State
2016,AR,Homeless People in Families,625.0,southeast,State
2016,AZ,Homeless People in Families,3048.0,southwest,State
2016,CA,Homeless People in Families,20482.0,west,State
2016,CO,Homeless People in Families,4100.0,west,State
2016,CT,Homeless People in Families,1332.0,northeast,State
2016,DC,Homeless People in Families,4667.0,southeast,State
2016,DE,Homeless People in Families,317.0,southeast,State
2016,FL,Homeless People in Families,9358.0,southeast,State
2016,GA,Homeless People in Families,3644.0,southeast,State
2016,GU,Homeless People in Families,858.0,west,Territory
2016,HI,Homeless People in Families,3331.0,west,State
2016,IA,Homeless People in Families,1521.0,midwest,State
2016,ID,Homeless People in Families,963.0,west,State
2016,IL,Homeless People in Families,4604.0,midwest,State
2016,IN,Homeless People in Families,1974.0,midwest,State
2016,KS,Homeless People in Families,1027.0,midwest,State
2016,KY,Homeless People in Families,1288.0,southeast,State
2016,LA,Homeless People in Families,818.0,southeast,State
2016,MA,Homeless People in Families,13174.0,northeast,State
2016,MD,Homeless People in Families,2706.0,southeast,State
2016,ME,Homeless People in Families,920.0,northeast,State
2016,MI,Homeless People in Families,3513.0,midwest,State
2016,MN,Homeless People in Families,3672.0,midwest,State
2016,MO,Homeless People in Families,2384.0,midwest,State
2016,MS,Homeless People in Families,439.0,southeast,State
2016,MT,Homeless People in Families,574.0,west,State
2016,NC,Homeless People in Families,3163.0,southeast,State
2016,ND,Homeless People in Families,261.0,midwest,State
2016,NE,Homeless People in Families,874.0,midwest,State
2016,NH,Homeless People in Families,539.0,northeast,State
2016,NJ,Homeless People in Families,3355.0,northeast,State
2016,NM,Homeless People in Families,707.0,southwest,State
2016,NV,Homeless People in Families,545.0,west,State
2016,NY,Homeless People in Families,51037.0,northeast,State
2016,OH,Homeless People in Families,3458.0,midwest,State
2016,OK,Homeless People in Families,1110.0,southwest,State
2016,OR,Homeless People in Families,3859.0,west,State
2016,PA,Homeless People in Families,6740.0,northeast,State
2016,PR,Homeless People in Families,619.0,northeast,Territory
2016,RI,Homeless People in Families,301.0,northeast,State
2016,SC,Homeless People in Families,1293.0,southeast,State
2016,SD,Homeless People in Families,524.0,midwest,State
2016,TN,Homeless People in Families,2127.0,southeast,State
2016,TX,Homeless People in Families,7163.0,southwest,State
2016,UT,Homeless People in Families,979.0,west,State
2016,VA,Homeless People in Families,2309.0,southeast,State
2016,VI,Homeless People in Families,33.0,northeast,Territory
2016,VT,Homeless People in Families,462.0,northeast,State
2016,WA,Homeless People in Families,6927.0,west,State
2016,WI,Homeless People in Families,2799.0,midwest,State
2016,WV,Homeless People in Families,348.0,southeast,State
2016,WY,Homeless People in Families,340.0,west,State
2016,Total,Homeless People in Families,194716.0,Total,
2016,AK,Sheltered ES Homeless People in Families,230.0,west,State
2016,AL,Sheltered ES Homeless People in Families,454.0,southeast,State
2016,AR,Sheltered ES Homeless People in Families,323.0,southeast,State
2016,AZ,Sheltered ES Homeless People in Families,1290.0,southwest,State
2016,CA,Sheltered ES Homeless People in Families,7612.0,west,State
2016,CO,Sheltered ES Homeless People in Families,1240.0,west,State
2016,CT,Sheltered ES Homeless People in Families,876.0,northeast,State
2016,DC,Sheltered ES Homeless People in Families,3665.0,southeast,State
2016,DE,Sheltered ES Homeless People in Families,167.0,southeast,State
2016,FL,Sheltered ES Homeless People in Families,3688.0,southeast,State
2016,GA,Sheltered ES Homeless People in Families,1242.0,southeast,State
2016,GU,Sheltered ES Homeless People in Families,94.0,west,Territory
2016,HI,Sheltered ES Homeless People in Families,579.0,west,State
2016,IA,Sheltered ES Homeless People in Families,414.0,midwest,State
2016,ID,Sheltered ES Homeless People in Families,270.0,west,State
2016,IL,Sheltered ES Homeless People in Families,952.0,midwest,State
2016,IN,Sheltered ES Homeless People in Families,1072.0,midwest,State
2016,KS,Sheltered ES Homeless People in Families,403.0,midwest,State
2016,KY,Sheltered ES Homeless People in Families,598.0,southeast,State
2016,LA,Sheltered ES Homeless People in Families,339.0,southeast,State
2016,MA,Sheltered ES Homeless People in Families,11876.0,northeast,State
2016,MD,Sheltered ES Homeless People in Families,1230.0,southeast,State
2016,ME,Sheltered ES Homeless People in Families,383.0,northeast,State
2016,MI,Sheltered ES Homeless People in Families,1958.0,midwest,State
2016,MN,Sheltered ES Homeless People in Families,1542.0,midwest,State
2016,MO,Sheltered ES Homeless People in Families,1176.0,midwest,State
2016,MS,Sheltered ES Homeless People in Families,151.0,southeast,State
2016,MT,Sheltered ES Homeless People in Families,185.0,west,State
2016,NC,Sheltered ES Homeless People in Families,1735.0,southeast,State
2016,ND,Sheltered ES Homeless People in Families,91.0,midwest,State
2016,NE,Sheltered ES Homeless People in Families,399.0,midwest,State
2016,NH,Sheltered ES Homeless People in Families,224.0,northeast,State
2016,NJ,Sheltered ES Homeless People in Families,2341.0,northeast,State
2016,NM,Sheltered ES Homeless People in Families,337.0,southwest,State
2016,NV,Sheltered ES Homeless People in Families,329.0,west,State
2016,NY,Sheltered ES Homeless People in Families,48353.0,northeast,State
2016,OH,Sheltered ES Homeless People in Families,2309.0,midwest,State
2016,OK,Sheltered ES Homeless People in Families,694.0,southwest,State
2016,OR,Sheltered ES Homeless People in Families,813.0,west,State
2016,PA,Sheltered ES Homeless People in Families,3150.0,northeast,State
2016,PR,Sheltered ES Homeless People in Families,38.0,northeast,Territory
2016,RI,Sheltered ES Homeless People in Families,140.0,northeast,State
2016,SC,Sheltered ES Homeless People in Families,473.0,southeast,State
2016,SD,Sheltered ES Homeless People in Families,290.0,midwest,State
2016,TN,Sheltered ES Homeless People in Families,891.0,southeast,State
2016,TX,Sheltered ES Homeless People in Families,3372.0,southwest,State
2016,UT,Sheltered ES Homeless People in Families,694.0,west,State
2016,VA,Sheltered ES Homeless People in Families,1202.0,southeast,State
2016,VI,Sheltered ES Homeless People in Families,21.0,northeast,Territory
2016,VT,Sheltered ES Homeless People in Families,283.0,northeast,State
2016,WA,Sheltered ES Homeless People in Families,2093.0,west,State
2016,WI,Sheltered ES Homeless People in Families,1362.0,midwest,State
2016,WV,Sheltered ES Homeless People in Families,239.0,southeast,State
2016,WY,Sheltered ES Homeless People in Families,113.0,west,State
2016,Total,Sheltered ES Homeless People in Families,115995.0,Total,
2016,AK,Sheltered TH Homeless People in Families,179.0,west,State
2016,AL,Sheltered TH Homeless People in Families,422.0,southeast,State
2016,AR,Sheltered TH Homeless People in Families,153.0,southeast,State
2016,AZ,Sheltered TH Homeless People in Families,1609.0,southwest,State
2016,CA,Sheltered TH Homeless People in Families,8420.0,west,State
2016,CO,Sheltered TH Homeless People in Families,2019.0,west,State
2016,CT,Sheltered TH Homeless People in Families,450.0,northeast,State
2016,DC,Sheltered TH Homeless People in Families,1002.0,southeast,State
2016,DE,Sheltered TH Homeless People in Families,150.0,southeast,State
2016,FL,Sheltered TH Homeless People in Families,2869.0,southeast,State
2016,GA,Sheltered TH Homeless People in Families,1516.0,southeast,State
2016,GU,Sheltered TH Homeless People in Families,0.0,west,Territory
2016,HI,Sheltered TH Homeless People in Families,1752.0,west,State
2016,IA,Sheltered TH Homeless People in Families,1107.0,midwest,State
2016,ID,Sheltered TH Homeless People in Families,353.0,west,State
2016,IL,Sheltered TH Homeless People in Families,3558.0,midwest,State
2016,IN,Sheltered TH Homeless People in Families,877.0,midwest,State
2016,KS,Sheltered TH Homeless People in Families,614.0,midwest,State
2016,KY,Sheltered TH Homeless People in Families,533.0,southeast,State
2016,LA,Sheltered TH Homeless People in Families,445.0,southeast,State
2016,MA,Sheltered TH Homeless People in Families,1282.0,northeast,State
2016,MD,Sheltered TH Homeless People in Families,1180.0,southeast,State
2016,ME,Sheltered TH Homeless People in Families,523.0,northeast,State
2016,MI,Sheltered TH Homeless People in Families,1425.0,midwest,State
2016,MN,Sheltered TH Homeless People in Families,2008.0,midwest,State
2016,MO,Sheltered TH Homeless People in Families,972.0,midwest,State
2016,MS,Sheltered TH Homeless People in Families,182.0,southeast,State
2016,MT,Sheltered TH Homeless People in Families,160.0,west,State
2016,NC,Sheltered TH Homeless People in Families,833.0,southeast,State
2016,ND,Sheltered TH Homeless People in Families,107.0,midwest,State
2016,NE,Sheltered TH Homeless People in Families,475.0,midwest,State
2016,NH,Sheltered TH Homeless People in Families,304.0,northeast,State
2016,NJ,Sheltered TH Homeless People in Families,933.0,northeast,State
2016,NM,Sheltered TH Homeless People in Families,345.0,southwest,State
2016,NV,Sheltered TH Homeless People in Families,205.0,west,State
2016,NY,Sheltered TH Homeless People in Families,2615.0,northeast,State
2016,OH,Sheltered TH Homeless People in Families,1067.0,midwest,State
2016,OK,Sheltered TH Homeless People in Families,273.0,southwest,State
2016,OR,Sheltered TH Homeless People in Families,765.0,west,State
2016,PA,Sheltered TH Homeless People in Families,3434.0,northeast,State
2016,PR,Sheltered TH Homeless People in Families,384.0,northeast,Territory
2016,RI,Sheltered TH Homeless People in Families,161.0,northeast,State
2016,SC,Sheltered TH Homeless People in Families,548.0,southeast,State
2016,SD,Sheltered TH Homeless People in Families,151.0,midwest,State
2016,TN,Sheltered TH Homeless People in Families,680.0,southeast,State
2016,TX,Sheltered TH Homeless People in Families,3527.0,southwest,State
2016,UT,Sheltered TH Homeless People in Families,265.0,west,State
