year,state,count_type,count
2016,WI,Sheltered ES Chronically Homeless,269
2016,WV,Sheltered ES Chronically Homeless,117
2016,WY,Sheltered ES Chronically Homeless,33
2016,Total,Sheltered ES Chronically Homeless,29253
2016,AK,Sheltered SH Chronically Homeless,0
2016,AL,Sheltered SH Chronically Homeless,2
2016,AR,Sheltered SH Chronically Homeless,0
2016,AZ,Sheltered SH Chronically Homeless,19
2016,CA,Sheltered SH Chronically Homeless,66
2016,CO,Sheltered SH Chronically Homeless,46
2016,CT,Sheltered SH Chronically Homeless,0
2016,DC,Sheltered SH Chronically Homeless,0
2016,DE,Sheltered SH Chronically Homeless,0
2016,FL,Sheltered SH Chronically Homeless,71
2016,GA,Sheltered SH Chronically Homeless,0
2016,GU,Sheltered SH Chronically Homeless,0
2016,HI,Sheltered SH Chronically Homeless,17
2016,IA,Sheltered SH Chronically Homeless,0
2016,ID,Sheltered SH Chronically Homeless,0
2016,IL,Sheltered SH Chronically Homeless,29
2016,IN,Sheltered SH Chronically Homeless,9
2016,KS,Sheltered SH Chronically Homeless,0
2016,KY,Sheltered SH Chronically Homeless,0
2016,LA,Sheltered SH Chronically Homeless,6
2016,MA,Sheltered SH Chronically Homeless,36
2016,MD,Sheltered SH Chronically Homeless,47
2016,ME,Sheltered SH Chronically Homeless,5
2016,MI,Sheltered SH Chronically Homeless,20
2016,MN,Sheltered SH Chronically Homeless,0
2016,MO,Sheltered SH Chronically Homeless,38
2016,MP,Sheltered SH Chronically Homeless,
2016,MS,Sheltered SH Chronically Homeless,0
2016,MT,Sheltered SH Chronically Homeless,0
2016,NC,Sheltered SH Chronically Homeless,0
2016,ND,Sheltered SH Chronically Homeless,0
2016,NE,Sheltered SH Chronically Homeless,0
2016,NH,Sheltered SH Chronically Homeless,2
2016,NJ,Sheltered SH Chronically Homeless,0
2016,NM,Sheltered SH Chronically Homeless,0
2016,NV,Sheltered SH Chronically Homeless,9
2016,NY,Sheltered SH Chronically Homeless,14
2016,OH,Sheltered SH Chronically Homeless,38
2016,OK,Sheltered SH Chronically Homeless,15
2016,OR,Sheltered SH Chronically Homeless,8
2016,PA,Sheltered SH Chronically Homeless,141
2016,PR,Sheltered SH Chronically Homeless,54
2016,RI,Sheltered SH Chronically Homeless,0
2016,SC,Sheltered SH Chronically Homeless,12
2016,SD,Sheltered SH Chronically Homeless,0
2016,TN,Sheltered SH Chronically Homeless,7
2016,TX,Sheltered SH Chronically Homeless,68
2016,UT,Sheltered SH Chronically Homeless,0
2016,VA,Sheltered SH Chronically Homeless,25
2016,VI,Sheltered SH Chronically Homeless,0
2016,VT,Sheltered SH Chronically Homeless,0
2016,WA,Sheltered SH Chronically Homeless,24
2016,WI,Sheltered SH Chronically Homeless,27
2016,WV,Sheltered SH Chronically Homeless,0
2016,WY,Sheltered SH Chronically Homeless,0
2016,Total,Sheltered SH Chronically Homeless,855
2016,AK,Sheltered Total Chronically Homeless,94
2016,AL,Sheltered Total Chronically Homeless,172
2016,AR,Sheltered Total Chronically Homeless,226
2016,AZ,Sheltered Total Chronically Homeless,468
2016,CA,Sheltered Total Chronically Homeless,4478
2016,CO,Sheltered Total Chronically Homeless,949
2016,CT,Sheltered Total Chronically Homeless,282
2016,DC,Sheltered Total Chronically Homeless,1357
2016,DE,Sheltered Total Chronically Homeless,72
2016,FL,Sheltered Total Chronically Homeless,1402
2016,GA,Sheltered Total Chronically Homeless,470
2016,GU,Sheltered Total Chronically Homeless,0
2016,HI,Sheltered Total Chronically Homeless,137
2016,IA,Sheltered Total Chronically Homeless,137
2016,ID,Sheltered Total Chronically Homeless,160
2016,IL,Sheltered Total Chronically Homeless,620
2016,IN,Sheltered Total Chronically Homeless,374
2016,KS,Sheltered Total Chronically Homeless,254
2016,KY,Sheltered Total Chronically Homeless,235
2016,LA,Sheltered Total Chronically Homeless,167
2016,MA,Sheltered Total Chronically Homeless,2074
2016,MD,Sheltered Total Chronically Homeless,844
2016,ME,Sheltered Total Chronically Homeless,174
2016,MI,Sheltered Total Chronically Homeless,579
2016,MN,Sheltered Total Chronically Homeless,718
2016,MO,Sheltered Total Chronically Homeless,765
2016,MP,Sheltered Total Chronically Homeless,
2016,MS,Sheltered Total Chronically Homeless,28
2016,MT,Sheltered Total Chronically Homeless,26
2016,NC,Sheltered Total Chronically Homeless,638
2016,ND,Sheltered Total Chronically Homeless,41
2016,NE,Sheltered Total Chronically Homeless,196
2016,NH,Sheltered Total Chronically Homeless,216
2016,NJ,Sheltered Total Chronically Homeless,399
2016,NM,Sheltered Total Chronically Homeless,378
2016,NV,Sheltered Total Chronically Homeless,62
2016,NY,Sheltered Total Chronically Homeless,3299
2016,OH,Sheltered Total Chronically Homeless,439
2016,OK,Sheltered Total Chronically Homeless,405
2016,OR,Sheltered Total Chronically Homeless,554
2016,PA,Sheltered Total Chronically Homeless,787
2016,PR,Sheltered Total Chronically Homeless,211
2016,RI,Sheltered Total Chronically Homeless,141
2016,SC,Sheltered Total Chronically Homeless,448
2016,SD,Sheltered Total Chronically Homeless,37
2016,TN,Sheltered Total Chronically Homeless,694
2016,TX,Sheltered Total Chronically Homeless,1637
2016,UT,Sheltered Total Chronically Homeless,180
2016,VA,Sheltered Total Chronically Homeless,568
2016,VI,Sheltered Total Chronically Homeless,8
2016,VT,Sheltered Total Chronically Homeless,81
2016,WA,Sheltered Total Chronically Homeless,981
2016,WI,Sheltered Total Chronically Homeless,296
2016,WV,Sheltered Total Chronically Homeless,117
2016,WY,Sheltered Total Chronically Homeless,33
2016,Total,Sheltered Total Chronically Homeless,30108
2016,AK,Unsheltered Chronically Homeless,28
2016,AL,Unsheltered Chronically Homeless,248
2016,AR,Unsheltered Chronically Homeless,277
2016,AZ,Unsheltered Chronically Homeless,927
2016,CA,Unsheltered Chronically Homeless,27070
2016,CO,Unsheltered Chronically Homeless,880
2016,CT,Unsheltered Chronically Homeless,185
2016,DC,Unsheltered Chronically Homeless,240
2016,DE,Unsheltered Chronically Homeless,2
2016,FL,Unsheltered Chronically Homeless,4493
2016,GA,Unsheltered Chronically Homeless,1345
2016,GU,Unsheltered Chronically Homeless,55
2016,HI,Unsheltered Chronically Homeless,1812
2016,IA,Unsheltered Chronically Homeless,47
2016,ID,Unsheltered Chronically Homeless,177
2016,IL,Unsheltered Chronically Homeless,404
2016,IN,Unsheltered Chronically Homeless,215
2016,KS,Unsheltered Chronically Homeless,108
2016,KY,Unsheltered Chronically Homeless,147
2016,LA,Unsheltered Chronically Homeless,403
2016,MA,Unsheltered Chronically Homeless,251
2016,MD,Unsheltered Chronically Homeless,520
2016,ME,Unsheltered Chronically Homeless,43
2016,MI,Unsheltered Chronically Homeless,197
2016,MN,Unsheltered Chronically Homeless,155
2016,MO,Unsheltered Chronically Homeless,371
2016,MP,Unsheltered Chronically Homeless,
2016,MS,Unsheltered Chronically Homeless,155
2016,MT,Unsheltered Chronically Homeless,111
2016,NC,Unsheltered Chronically Homeless,546
2016,ND,Unsheltered Chronically Homeless,79
2016,NE,Unsheltered Chronically Homeless,37
2016,NH,Unsheltered Chronically Homeless,65
2016,NJ,Unsheltered Chronically Homeless,423
2016,NM,Unsheltered Chronically Homeless,271
2016,NV,Unsheltered Chronically Homeless,285
2016,NY,Unsheltered Chronically Homeless,2069
2016,OH,Unsheltered Chronically Homeless,339
2016,OK,Unsheltered Chronically Homeless,291
2016,OR,Unsheltered Chronically Homeless,2906
2016,PA,Unsheltered Chronically Homeless,538
2016,PR,Unsheltered Chronically Homeless,1561
2016,RI,Unsheltered Chronically Homeless,3
2016,SC,Unsheltered Chronically Homeless,540
2016,SD,Unsheltered Chronically Homeless,7
2016,TN,Unsheltered Chronically Homeless,1088
2016,TX,Unsheltered Chronically Homeless,2052
2016,UT,Unsheltered Chronically Homeless,10
2016,VA,Unsheltered Chronically Homeless,225
2016,VI,Unsheltered Chronically Homeless,18
2016,VT,Unsheltered Chronically Homeless,46
2016,WA,Unsheltered Chronically Homeless,1586
2016,WI,Unsheltered Chronically Homeless,67
2016,WV,Unsheltered Chronically Homeless,48
2016,WY,Unsheltered Chronically Homeless,58
2016,Total,Unsheltered Chronically Homeless,56024
2016,AK,Chronically Homeless Individuals,112
2016,AL,Chronically Homeless Individuals,390
2016,AR,Chronically Homeless Individuals,417
2016,AZ,Chronically Homeless Individuals,1327
2016,CA,Chronically Homeless Individuals,29802
2016,CO,Chronically Homeless Individuals,1642
2016,CT,Chronically Homeless Individuals,439
2016,DC,Chronically Homeless Individuals,1501
2016,DE,Chronically Homeless Individuals,65
2016,FL,Chronically Homeless Individuals,5415
2016,GA,Chronically Homeless Individuals,1658
2016,GU,Chronically Homeless Individuals,15
2016,HI,Chronically Homeless Individuals,1659
2016,IA,Chronically Homeless Individuals,159
2016,ID,Chronically Homeless Individuals,227
2016,IL,Chronically Homeless Individuals,937
2016,IN,Chronically Homeless Individuals,534
2016,KS,Chronically Homeless Individuals,233
2016,KY,Chronically Homeless Individuals,353
2016,LA,Chronically Homeless Individuals,570
2016,MA,Chronically Homeless Individuals,1272
2016,MD,Chronically Homeless Individuals,1277
2016,ME,Chronically Homeless Individuals,199
2016,MI,Chronically Homeless Individuals,719
2016,MN,Chronically Homeless Individuals,715
2016,MO,Chronically Homeless Individuals,891
2016,MP,Chronically Homeless Individuals,
2016,MS,Chronically Homeless Individuals,180
2016,MT,Chronically Homeless Individuals,117
2016,NC,Chronically Homeless Individuals,999
2016,ND,Chronically Homeless Individuals,89
2016,NE,Chronically Homeless Individuals,200
2016,NH,Chronically Homeless Individuals,227
2016,NJ,Chronically Homeless Individuals,704
2016,NM,Chronically Homeless Individuals,603
2016,NV,Chronically Homeless Individuals,330
2016,NY,Chronically Homeless Individuals,4112
2016,OH,Chronically Homeless Individuals,733
2016,OK,Chronically Homeless Individuals,610
2016,OR,Chronically Homeless Individuals,3077
2016,PA,Chronically Homeless Individuals,1209
2016,PR,Chronically Homeless Individuals,1623
2016,RI,Chronically Homeless Individuals,136
2016,SC,Chronically Homeless Individuals,913
2016,SD,Chronically Homeless Individuals,34
2016,TN,Chronically Homeless Individuals,1640
2016,TX,Chronically Homeless Individuals,3534
2016,UT,Chronically Homeless Individuals,168
2016,VA,Chronically Homeless Individuals,750
2016,VI,Chronically Homeless Individuals,26
2016,VT,Chronically Homeless Individuals,120
2016,WA,Chronically Homeless Individuals,2307
2016,WI,Chronically Homeless Individuals,276
2016,WV,Chronically Homeless Individuals,161
2016,WY,Chronically Homeless Individuals,80
2016,Total,Chronically Homeless Individuals,77486
2016,AK,Sheltered ES Chronically Homeless Individuals,84
2016,AL,Sheltered ES Chronically Homeless Individuals,161
2016,AR,Sheltered ES Chronically Homeless Individuals,163
2016,AZ,Sheltered ES Chronically Homeless Individuals,404
2016,CA,Sheltered ES Chronically Homeless Individuals,3844
2016,CO,Sheltered ES Chronically Homeless Individuals,837
2016,CT,Sheltered ES Chronically Homeless Individuals,254
2016,DC,Sheltered ES Chronically Homeless Individuals,1261
2016,DE,Sheltered ES Chronically Homeless Individuals,63
2016,FL,Sheltered ES Chronically Homeless Individuals,1148
2016,GA,Sheltered ES Chronically Homeless Individuals,415
2016,GU,Sheltered ES Chronically Homeless Individuals,0
2016,HI,Sheltered ES Chronically Homeless Individuals,103
2016,IA,Sheltered ES Chronically Homeless Individuals,112
2016,ID,Sheltered ES Chronically Homeless Individuals,99
2016,IL,Sheltered ES Chronically Homeless Individuals,533
2016,IN,Sheltered ES Chronically Homeless Individuals,310
2016,KS,Sheltered ES Chronically Homeless Individuals,129
2016,KY,Sheltered ES Chronically Homeless Individuals,218
2016,LA,Sheltered ES Chronically Homeless Individuals,161
2016,MA,Sheltered ES Chronically Homeless Individuals,987
2016,MD,Sheltered ES Chronically Homeless Individuals,735
2016,ME,Sheltered ES Chronically Homeless Individuals,151
2016,MI,Sheltered ES Chronically Homeless Individuals,505
2016,MN,Sheltered ES Chronically Homeless Individuals,570
2016,MO,Sheltered ES Chronically Homeless Individuals,527
2016,MP,Sheltered ES Chronically Homeless Individuals,
2016,MS,Sheltered ES Chronically Homeless Individuals,28
2016,MT,Sheltered ES Chronically Homeless Individuals,21
2016,NC,Sheltered ES Chronically Homeless Individuals,527
2016,ND,Sheltered ES Chronically Homeless Individuals,41
2016,NE,Sheltered ES Chronically Homeless Individuals,163
2016,NH,Sheltered ES Chronically Homeless Individuals,162
2016,NJ,Sheltered ES Chronically Homeless Individuals,291
2016,NM,Sheltered ES Chronically Homeless Individuals,342
2016,NV,Sheltered ES Chronically Homeless Individuals,36
2016,NY,Sheltered ES Chronically Homeless Individuals,2049
2016,OH,Sheltered ES Chronically Homeless Individuals,365
2016,OK,Sheltered ES Chronically Homeless Individuals,314
2016,OR,Sheltered ES Chronically Homeless Individuals,498
2016,PA,Sheltered ES Chronically Homeless Individuals,532
2016,PR,Sheltered ES Chronically Homeless Individuals,149
2016,RI,Sheltered ES Chronically Homeless Individuals,133
2016,SC,Sheltered ES Chronically Homeless Individuals,383
2016,SD,Sheltered ES Chronically Homeless Individuals,30
2016,TN,Sheltered ES Chronically Homeless Individuals,606
2016,TX,Sheltered ES Chronically Homeless Individuals,1432
2016,UT,Sheltered ES Chronically Homeless Individuals,158
2016,VA,Sheltered ES Chronically Homeless Individuals,500
2016,VI,Sheltered ES Chronically Homeless Individuals,8
2016,VT,Sheltered ES Chronically Homeless Individuals,74
2016,WA,Sheltered ES Chronically Homeless Individuals,801
2016,WI,Sheltered ES Chronically Homeless Individuals,182
2016,WV,Sheltered ES Chronically Homeless Individuals,113
2016,WY,Sheltered ES Chronically Homeless Individuals,29
2016,Total,Sheltered ES Chronically Homeless Individuals,23741
2016,AK,Sheltered SH Chronically Homeless Individuals,0
2016,AL,Sheltered SH Chronically Homeless Individuals,2
2016,AR,Sheltered SH Chronically Homeless Individuals,0
2016,AZ,Sheltered SH Chronically Homeless Individuals,19
2016,CA,Sheltered SH Chronically Homeless Individuals,66
2016,CO,Sheltered SH Chronically Homeless Individuals,46
2016,CT,Sheltered SH Chronically Homeless Individuals,0
2016,DC,Sheltered SH Chronically Homeless Individuals,0
2016,DE,Sheltered SH Chronically Homeless Individuals,0
2016,FL,Sheltered SH Chronically Homeless Individuals,71
2016,GA,Sheltered SH Chronically Homeless Individuals,0
2016,GU,Sheltered SH Chronically Homeless Individuals,0
2016,HI,Sheltered SH Chronically Homeless Individuals,17
2016,IA,Sheltered SH Chronically Homeless Individuals,0
2016,ID,Sheltered SH Chronically Homeless Individuals,0
2016,IL,Sheltered SH Chronically Homeless Individuals,29
2016,IN,Sheltered SH Chronically Homeless Individuals,9
2016,KS,Sheltered SH Chronically Homeless Individuals,0
2016,KY,Sheltered SH Chronically Homeless Individuals,0
